time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-07T08:03:16.960Z,37.4666667,-118.8353333,3.55,0.95,md,10.0,248.0,0.1232,0.04,nc,nc73868475,2023-04-07T08:23:11.542Z,"17km SW of Toms Place, CA",earthquake,1.15,2.45,0.079,9.0,reviewed,nc,nc
2023-04-07T07:59:18.146Z,-6.1815,103.8903,34.065,4.5,mb,36.0,149.0,2.034,0.41,us,us6000k2m1,2023-04-07T12:20:43.040Z,"173 km WSW of Bandar Lampung, Indonesia",earthquake,10.96,6.423,0.11,24.0,reviewed,us,us
2023-04-07T07:58:15.052Z,31.6211638,-104.1073922,6.697143555000001,1.9,ml,26.0,52.0,0.03951153973,0.2,tx,tx2023guac,2023-04-07T18:38:07.795Z,"45 km NW of Toyah, Texas",earthquake,0.5628430414,0.5506798869,0.2,14.0,reviewed,tx,tx
2023-04-07T07:52:40.850Z,38.8323333,-122.8145,1.97,1.62,md,45.0,44.0,0.009571,0.04,nc,nc73868465,2023-04-07T18:52:11.338Z,"8km NW of The Geysers, CA",earthquake,0.11,0.18,0.12,41.0,reviewed,nc,nc
2023-04-07T07:45:10.237Z,31.67719043,-104.446338,6.491479492,1.8,ml,14.0,58.0,0.02430822132,0.1,tx,tx2023gtzq,2023-04-07T18:31:04.986Z,"55 km S of Whites City, New Mexico",earthquake,0.9827890001,1.024302274,0.1,19.0,reviewed,tx,tx
2023-04-07T07:30:59.970Z,60.2771,-153.5847,11.4,1.5,ml,,,,0.55,ak,ak0234gjh98t,2023-04-07T07:32:37.592Z,"41 km ENE of Port Alsworth, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-07T07:26:19.480Z,38.831501,-122.8164978,1.84,0.81,md,8.0,124.0,0.009523,0.01,nc,nc73868460,2023-04-07T07:27:56.034Z,"8km NW of The Geysers, CA",earthquake,0.36,0.87,0.27,10.0,automatic,nc,nc
2023-04-07T07:25:23.910Z,38.8251648,-122.8036652,2.26,1.04,md,19.0,46.0,0.005309,0.02,nc,nc73868455,2023-04-07T07:46:11.426Z,"7km NW of The Geysers, CA",earthquake,0.22,0.5,0.2,20.0,automatic,nc,nc
2023-04-07T07:19:25.053Z,60.5419,-151.9225,70.9,1.8,ml,,,,0.21,ak,ak0234gjeto9,2023-04-07T07:20:41.849Z,"34 km WSW of Salamatof, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-04-07T07:13:36.810Z,34.1563333,-116.4248333,3.13,0.78,ml,10.0,117.0,0.09151,0.22,ci,ci40437520,2023-04-07T07:17:09.933Z,"5km N of Yucca Valley, CA",earthquake,0.68,1.94,0.211,13.0,automatic,ci,ci
2023-04-07T07:12:02.852Z,18.714,145.7677,156.959,4.9,mb,79.0,97.0,3.454,0.82,us,us6000k2lv,2023-04-07T07:27:58.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.66,7.746,0.051,120.0,reviewed,us,us
2023-04-07T07:06:42.984Z,64.054,-148.139,0.0,1.3,ml,,,,0.6,ak,ak0234gjc2qy,2023-04-07T07:08:35.295Z,Central Alaska,earthquake,,0.3,,,automatic,ak,ak
2023-04-07T07:06:34.990Z,38.8338333,-122.8151667,1.77,0.49,md,17.0,57.0,0.01116,0.02,nc,nc73868450,2023-04-07T08:02:10.411Z,"8km W of Cobb, CA",earthquake,0.19,0.54,0.232,17.0,reviewed,nc,nc
2023-04-07T07:01:45.788Z,60.9889,-147.9116,1.3,1.7,ml,,,,1.0,ak,ak0234gjb0du,2023-04-07T07:03:43.991Z,"48 km ENE of Whittier, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-07T06:56:29.270Z,38.8364983,-122.8186646,1.79,0.87,md,16.0,69.0,0.0133,0.01,nc,nc73868445,2023-04-07T07:08:11.080Z,"8km W of Cobb, CA",earthquake,0.26,0.68,0.24,18.0,automatic,nc,nc
2023-04-07T06:54:16.750Z,33.8671667,-116.9043333,12.22,0.53,ml,15.0,216.0,0.09511,0.19,ci,ci40437512,2023-04-07T06:57:48.810Z,"7km SSW of Banning, CA",earthquake,0.63,1.21,0.176,11.0,automatic,ci,ci
2023-04-07T06:47:19.356Z,62.4601,-149.3214,2.2,1.5,ml,,,,0.75,ak,ak0234gizdof,2023-04-07T06:49:14.217Z,"40 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-07T06:36:31.279Z,62.3141,-151.4291,90.0,1.2,ml,,,,0.51,ak,ak0234gix1q2,2023-04-07T06:39:06.349Z,"36 km N of Skwentna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-04-07T06:28:06.380Z,38.8345,-122.8195,1.37,0.25,md,13.0,88.0,0.01314,0.03,nc,nc73868435,2023-04-07T07:57:12.374Z,"8km NW of The Geysers, CA",earthquake,0.31,0.57,0.464,13.0,reviewed,nc,nc
2023-04-07T06:27:08.190Z,38.8321667,-122.814,1.72,1.93,md,71.0,28.0,0.00928,0.04,nc,nc73868430,2023-04-07T18:29:11.201Z,"8km NW of The Geysers, CA",earthquake,0.1,0.15,0.169,64.0,reviewed,nc,nc
2023-04-07T06:24:53.169Z,64.7281,-149.233,23.3,0.9,ml,,,,0.61,ak,ak0234giuitg,2023-04-07T06:26:27.622Z,"14 km NNW of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-07T06:09:23.140Z,33.2555,-116.2931667,10.24,0.76,ml,20.0,50.0,0.07073,0.16,ci,ci40437504,2023-04-07T06:12:56.617Z,"8km E of Borrego Springs, CA",earthquake,0.33,0.6,0.135,13.0,automatic,ci,ci
2023-04-07T06:02:59.320Z,38.831665,-122.8153305,1.74,0.77,md,12.0,52.0,0.009222,0.02,nc,nc73868420,2023-04-07T06:26:10.951Z,"8km NW of The Geysers, CA",earthquake,0.32,0.87,0.16,13.0,automatic,nc,nc
2023-04-07T05:58:30.434Z,60.2501,-141.3433,0.0,1.7,ml,,,,0.52,ak,ak0234gigbsz,2023-04-07T05:59:58.397Z,"119 km NW of Yakutat, Alaska",earthquake,,1.9,,,automatic,ak,ak
2023-04-07T05:58:23.380Z,36.656,-121.272,4.61,1.2,md,29.0,136.0,0.05021,0.07,nc,nc73868415,2023-04-07T14:06:14.592Z,"16km SSE of Tres Pinos, CA",earthquake,0.22,0.6,0.24,21.0,reviewed,nc,nc
2023-04-07T05:44:33.450Z,38.8271675,-122.8043365,1.68,1.1,md,22.0,47.0,0.005855,0.01,nc,nc73868410,2023-04-07T07:50:14.330Z,"7km NW of The Geysers, CA",earthquake,0.19,0.38,0.16,23.0,automatic,nc,nc
2023-04-07T05:36:28.158Z,60.2601,-140.8245,0.9,2.1,ml,,,,0.82,ak,ak0234giblvj,2023-04-07T05:38:20.130Z,"100 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-07T05:26:37.790Z,38.8393326,-122.8073349,1.79,1.03,md,19.0,55.0,0.0133,0.03,nc,nc73868405,2023-04-07T06:14:13.768Z,"8km WNW of Cobb, CA",earthquake,0.24,0.43,0.11,20.0,automatic,nc,nc
2023-04-07T05:26:10.150Z,38.845,-122.8151667,1.38,0.3,md,10.0,78.0,0.01157,0.02,nc,nc73868400,2023-04-07T17:50:16.430Z,"8km WNW of Cobb, CA",earthquake,0.43,1.15,0.482,10.0,reviewed,nc,nc
2023-04-07T05:24:49.380Z,34.8553333,-117.4411667,8.11,0.9,ml,13.0,128.0,0.1062,0.13,ci,ci40437496,2023-04-07T17:37:53.729Z,"25km SE of Boron, CA",earthquake,0.35,0.74,0.166,8.0,reviewed,ci,ci
2023-04-07T05:24:42.127Z,32.00958252,-101.7076744,9.023803711,2.8,ml,13.0,63.0,0.084462769,0.1,tx,tx2023gtva,2023-04-07T14:38:41.796Z,"15 km SSE of Stanton, Texas",earthquake,0.7238837915,1.789914455,0.2,25.0,reviewed,tx,tx
2023-04-07T05:18:21.070Z,33.502,-116.7721667,3.62,-0.23,ml,6.0,227.0,0.02572,0.1,ci,ci40437488,2023-04-07T17:19:25.710Z,"11km NE of Aguanga, CA",earthquake,0.71,0.95,0.043,1.0,reviewed,ci,ci
2023-04-07T05:16:37.040Z,36.1656667,-118.0773333,2.84,2.15,ml,20.0,74.0,0.1864,0.15,ci,ci40437480,2023-04-07T06:59:30.830Z,"14km SSW of Olancha, CA",earthquake,0.27,1.43,0.175,18.0,automatic,ci,ci
2023-04-07T05:15:32.680Z,34.8536667,-117.4415,8.41,1.62,ml,27.0,104.0,0.1061,0.16,ci,ci40437472,2023-04-07T05:19:12.700Z,"25km SE of Boron, CA",earthquake,0.27,0.91,0.178,26.0,automatic,ci,ci
2023-04-07T05:11:14.300Z,58.1833333333333,-155.325166666667,1.96,-0.08,ml,8.0,161.0,,0.09,av,av91838161,2023-04-07T18:38:05.320Z,"85 km NW of Karluk, Alaska",earthquake,0.24,0.43,0.313364910828701,8.0,reviewed,av,av
2023-04-07T05:10:08.860Z,19.2943325042725,-155.29133605957,3.24000000953674,1.85,ml,9.0,209.0,,0.280000001,hv,hv73358087,2023-04-07T05:31:51.901Z,"17 km SSW of Volcano, Hawaii",earthquake,3.43,25.8700008,0.17,3.0,automatic,hv,hv
2023-04-07T05:05:24.390Z,38.8151665,-122.828331,1.52,0.76,md,10.0,88.0,0.006324,0.02,nc,nc73868385,2023-04-07T05:29:16.500Z,"8km NW of The Geysers, CA",earthquake,0.37,0.68,0.39,10.0,automatic,nc,nc
2023-04-07T05:02:07.620Z,58.3841666666667,-155.1855,23.15,0.27,ml,13.0,98.0,,0.21,av,av91838146,2023-04-07T16:55:11.410Z,"92 km ESE of King Salmon, Alaska",earthquake,0.52,0.89,0.211373046099247,14.0,reviewed,av,av
2023-04-07T05:01:15.220Z,58.3841666666667,-155.189166666667,23.4,0.83,ml,12.0,98.0,,0.21,av,av91838141,2023-04-07T16:46:03.110Z,"92 km ESE of King Salmon, Alaska",earthquake,0.56,1.06,,1.0,reviewed,av,av
2023-04-07T04:57:10.540Z,58.3551666666667,-155.240166666667,23.27,-0.43,ml,4.0,172.0,,0.11,av,av91838131,2023-04-07T18:32:17.870Z,"90 km ESE of King Salmon, Alaska",earthquake,1.05,0.93,0.196847652505111,4.0,reviewed,av,av
2023-04-07T04:56:32.470Z,58.3823333333333,-155.186,24.08,-0.05,ml,12.0,97.0,,0.17,av,av91838126,2023-04-07T18:25:20.260Z,"92 km ESE of King Salmon, Alaska",earthquake,0.5,0.81,0.369261623758009,12.0,reviewed,av,av
2023-04-07T04:54:36.460Z,58.3653333333333,-155.208166666667,23.47,-1.06,ml,5.0,204.0,,0.08,av,av91097098,2023-04-07T18:16:38.840Z,"91 km ESE of King Salmon, Alaska",earthquake,0.96,0.64,0.45119533588367,5.0,reviewed,av,av
2023-04-07T04:53:47.050Z,38.8261681,-122.8521652,2.31,0.78,md,16.0,94.0,0.003926,0.01,nc,nc73868380,2023-04-07T05:18:14.435Z,"10km WNW of The Geysers, CA",earthquake,0.3,0.68,0.16,16.0,automatic,nc,nc
2023-04-07T04:51:18.670Z,38.8261681,-122.8044968,1.43,1.08,md,19.0,38.0,0.005162,0.02,nc,nc73868375,2023-04-07T05:08:12.373Z,"7km NW of The Geysers, CA",earthquake,0.23,0.4,0.12,22.0,automatic,nc,nc
2023-04-07T04:45:12.030Z,36.3878333,-120.9525,10.25,0.94,md,15.0,76.0,0.06745,0.05,nc,nc73868370,2023-04-07T06:35:51.189Z,"23km SE of Pinnacles, CA",earthquake,0.31,0.46,0.277,11.0,reviewed,nc,nc
2023-04-07T04:43:33.610Z,35.6313333,-117.446,10.6,1.2,ml,15.0,81.0,0.03828,0.19,ci,ci40437448,2023-04-07T04:47:01.727Z,"16km SSW of Searles Valley, CA",earthquake,0.49,0.59,0.041,7.0,automatic,ci,ci
2023-04-07T04:42:48.016Z,59.54,-152.914,73.1,1.7,ml,,,,0.55,ak,ak0234ghrhyv,2023-04-07T04:52:57.569Z,"59 km WNW of Nanwalek, Alaska",earthquake,,2.4,,,automatic,ak,ak
2023-04-07T04:33:53.510Z,38.841835,-122.8424988,0.64,0.7,md,5.0,144.0,0.006363,0.04,nc,nc73868365,2023-04-07T04:55:12.282Z,"10km NW of The Geysers, CA",earthquake,0.42,1.83,0.29,8.0,automatic,nc,nc
2023-04-07T04:33:50.570Z,19.2508335113525,-155.417831420898,30.7999992370605,1.72000003,md,29.0,122.0,,0.129999995,hv,hv73358072,2023-04-07T04:37:08.830Z,"8 km NE of Pāhala, Hawaii",earthquake,0.71,0.660000026,1.72000003,4.0,automatic,hv,hv
2023-04-07T04:33:10.016Z,50.0589,-178.5011,12.8,3.3,ml,,,,0.4,ak,ak0234ghpiyb,2023-04-07T06:20:32.275Z,"240 km SSW of Adak, Alaska",earthquake,,910.7,,,reviewed,ak,ak
2023-04-07T04:30:38.762Z,63.0536,-148.2401,10.3,1.6,ml,,,,0.89,ak,ak0234ghowsk,2023-04-07T04:33:31.387Z,"51 km SE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-07T04:30:00.710Z,33.521,-116.3176667,9.79,1.17,ml,35.0,48.0,0.09028,0.19,ci,ci40437440,2023-04-07T04:33:32.665Z,"16km S of La Quinta, CA",earthquake,0.26,0.6,0.167,27.0,automatic,ci,ci
2023-04-07T04:23:45.920Z,33.9956667,-116.7141667,10.06,1.07,ml,33.0,74.0,0.06966,0.2,ci,ci40437432,2023-04-07T04:27:16.640Z,"11km NE of Cabazon, CA",earthquake,0.28,0.61,0.159,28.0,automatic,ci,ci
2023-04-07T04:23:41.323Z,-24.7302,179.8123,493.15,4.4,mb,32.0,93.0,4.928,1.04,us,us6000k2ld,2023-04-07T04:42:19.040Z,south of the Fiji Islands,earthquake,14.56,9.751,0.084,43.0,reviewed,us,us
2023-04-07T04:10:47.139Z,8.9543,-76.3284,10.0,4.6,mb,37.0,111.0,1.47,1.27,us,us6000k2l9,2023-04-07T08:41:55.788Z,"7 km NNE of Los Córdobas, Colombia",earthquake,4.45,1.899,0.049,123.0,reviewed,us,us
2023-04-07T04:05:59.720Z,38.8425,-122.8403333,2.12,0.31,md,22.0,91.0,0.005438,0.03,nc,nc73868360,2023-04-07T18:39:11.265Z,"10km NW of The Geysers, CA",earthquake,0.22,0.27,0.268,21.0,reviewed,nc,nc
2023-04-07T04:03:53.700Z,19.1731662750244,-155.382827758789,29.1299991607666,2.1099999,md,33.0,181.0,,0.140000001,hv,hv73358062,2023-04-07T04:07:08.650Z,"10 km ESE of Pāhala, Hawaii",earthquake,0.69,0.879999995,1.10000002,12.0,automatic,hv,hv
2023-04-07T04:02:02.760Z,31.72920471,-104.3638818,7.211303711,1.9,ml,15.0,79.0,0.05346227788,0.1,tx,tx2023gtsh,2023-04-07T12:07:45.628Z,"49 km S of Whites City, New Mexico",earthquake,0.680194209,1.000897868,0.1,19.0,reviewed,tx,tx
2023-04-07T04:00:56.020Z,36.6963333,-121.3311667,4.48,2.46,md,58.0,63.0,0.01659,0.11,nc,nc73868355,2023-04-07T17:29:56.029Z,"10km S of Tres Pinos, CA",earthquake,0.19,0.4,0.159,79.0,reviewed,nc,nc
2023-04-07T03:58:24.240Z,34.4161667,-119.7008333,15.96,1.45,ml,16.0,189.0,0.02716,0.29,ci,ci40437416,2023-04-07T04:02:00.508Z,"1km S of Santa Barbara, CA",earthquake,0.95,0.75,0.187,15.0,automatic,ci,ci
2023-04-07T03:55:25.720Z,33.231,-116.087,10.3,2.1,ml,61.0,31.0,0.1012,0.19,ci,ci40437408,2023-04-07T04:06:22.640Z,"11km NNE of Ocotillo Wells, CA",earthquake,0.19,0.62,0.129,26.0,automatic,ci,ci
2023-04-07T03:48:32.610Z,33.5321667,-116.7283333,4.96,0.43,ml,19.0,84.0,0.03398,0.12,ci,ci40437400,2023-04-07T03:52:03.615Z,"6km WSW of Anza, CA",earthquake,0.26,0.47,0.078,12.0,automatic,ci,ci
2023-04-07T03:45:25.860Z,38.8256667,-122.7978333,1.22,0.37,md,11.0,127.0,0.009827,0.02,nc,nc73868345,2023-04-07T07:51:12.336Z,"6km NNW of The Geysers, CA",earthquake,0.39,0.7,0.186,11.0,reviewed,nc,nc
2023-04-07T03:38:08.870Z,33.2738333,-116.7801667,12.63,0.89,ml,33.0,37.0,0.0418,0.15,ci,ci40437392,2023-04-07T13:28:53.165Z,"4km NNW of Lake Henshaw, CA",earthquake,0.21,0.64,0.133,20.0,reviewed,ci,ci
2023-04-07T03:37:40.112Z,63.1291,-148.4512,65.7,1.6,ml,,,,0.63,ak,ak0234gh4zaz,2023-04-07T03:39:25.789Z,Central Alaska,earthquake,,0.5,,,automatic,ak,ak
2023-04-07T03:23:20.737Z,61.5335,-146.3754,41.5,1.8,ml,,,,0.82,ak,ak0234gh1t3h,2023-04-07T03:25:46.241Z,"44 km N of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-04-07T03:22:11.110Z,38.7556648,-122.7046661,3.36,1.11,md,8.0,205.0,0.01318,0.01,nc,nc73868335,2023-04-07T06:10:13.745Z,"2km SSW of Anderson Springs, CA",earthquake,1.03,1.21,0.14,7.0,automatic,nc,nc
2023-04-07T03:20:58.315Z,63.3206,-149.8517,95.4,1.8,ml,,,,0.42,ak,ak0234gh1djb,2023-04-07T03:23:21.060Z,"45 km W of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-07T03:19:52.718Z,44.5835,-114.5912,13.976,2.9,ml,19.0,69.0,0.551,0.46,us,us6000k2ky,2023-04-07T08:02:51.388Z,"29 km WNW of Challis, Idaho",earthquake,2.52,8.312,0.043,70.0,reviewed,us,us
2023-04-07T03:00:52.021Z,62.648,-151.1433,88.5,1.6,ml,,,,0.39,ak,ak0234ggx2qa,2023-04-07T03:03:09.969Z,"25 km NW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-07T02:55:24.120Z,38.7898331,-122.7269974,1.73,0.58,md,7.0,174.0,0.01006,0.01,nc,nc73868330,2023-04-07T03:16:13.661Z,"3km ENE of The Geysers, CA",earthquake,0.5,2.12,0.19,5.0,automatic,nc,nc
2023-04-07T02:51:50.810Z,35.23466667,-97.73416667,5.3,1.35,ml,79.0,37.0,0.01799646848,0.44,ok,ok2023gtpz,2023-04-07T12:13:00.100Z,"0 km E of Bridge Creek, Oklahoma",earthquake,,0.7,0.22,34.0,reviewed,ok,ok
2023-04-07T02:49:57.840Z,19.2741,-64.528,24.0,3.62,md,10.0,307.0,1.0164,0.28,pr,pr2023097000,2023-04-07T03:31:01.040Z,"108 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.52,24.15,0.04,6.0,reviewed,pr,pr
2023-04-07T02:49:12.990Z,39.4253333,-123.0856667,-0.66,2.35,md,45.0,44.0,0.06123,0.19,nc,nc73868325,2023-04-07T12:02:14.890Z,"11km W of Lake Pillsbury, CA",earthquake,0.21,0.67,0.193,50.0,reviewed,nc,nc
2023-04-07T02:43:42.510Z,18.0215,-66.7753333333333,13.99,2.28,md,8.0,172.0,0.1092,0.1,pr,pr71402788,2023-04-07T03:05:15.630Z,"0 km NW of Magas Arriba, Puerto Rico",earthquake,0.45,1.02,0.0958473636612469,6.0,reviewed,pr,pr
2023-04-07T02:41:34.250Z,33.0101667,-116.438,10.19,1.0,ml,32.0,62.0,0.04463,0.22,ci,ci40437384,2023-04-07T02:45:05.854Z,"17km ESE of Julian, CA",earthquake,0.3,0.72,0.169,20.0,automatic,ci,ci
2023-04-07T02:26:30.820Z,38.7888336,-122.7676697,1.16,0.72,md,7.0,102.0,0.01332,0.02,nc,nc73868310,2023-04-07T02:47:14.468Z,"2km NW of The Geysers, CA",earthquake,0.38,0.97,0.04,7.0,automatic,nc,nc
2023-04-07T02:25:41.520Z,34.014,-117.2163333,8.52,1.03,ml,32.0,94.0,0.07567,0.2,ci,ci40437368,2023-04-07T02:29:37.007Z,"6km SW of Redlands, CA",earthquake,0.32,0.75,0.282,30.0,automatic,ci,ci
2023-04-07T02:22:41.020Z,49.8608,155.2628,86.442,5.8,mww,122.0,47.0,3.591,0.9,us,us6000k2kk,2023-04-07T15:03:31.040Z,"109 km SW of Severo-Kuril’sk, Russia",earthquake,8.24,5.343,0.098,10.0,reviewed,us,us
2023-04-07T02:15:48.730Z,38.7541667,-122.7165,1.88,1.43,md,38.0,68.0,0.009885,0.07,nc,nc73868305,2023-04-07T18:34:11.232Z,"3km SW of Anderson Springs, CA",earthquake,0.22,0.17,0.219,34.0,reviewed,nc,nc
2023-04-07T02:10:24.930Z,43.623333333333335,-121.51883333333332,-1.74,1.67,ml,8.0,261.0,0.1285,0.15,uw,uw61916556,2023-04-07T19:12:54.030Z,"5 km SSW of La Pine, Oregon",explosion,0.87,31.61,0.0994448372156467,6.0,reviewed,uw,uw
2023-04-07T02:04:46.346Z,63.3175,-145.3085,11.2,1.2,ml,,,,0.33,ak,ak0234ggchjg,2023-04-07T02:09:35.132Z,Central Alaska,earthquake,,0.4,,,automatic,ak,ak
2023-04-07T02:02:08.020Z,58.179,-155.310666666667,2.1,-0.12,ml,7.0,162.0,,0.08,av,av91837996,2023-04-07T02:57:41.380Z,"84 km NW of Karluk, Alaska",earthquake,0.28,0.5,0.332929306449546,7.0,reviewed,av,av
2023-04-07T02:00:10.680Z,32.38311768,-102.0785299,10.53999837,2.2,ml,33.0,90.0,0.0746145455,0.2,tx,tx2023gtog,2023-04-07T10:33:49.638Z,"37 km WSW of Ackerly, Texas",earthquake,0.7417191192,1.12390016,0.2,21.0,reviewed,tx,tx
2023-04-07T01:55:33.230Z,38.8351669,-122.8371658,5.89,0.79,md,6.0,209.0,0.00366,0.03,nc,nc73868300,2023-04-07T02:22:13.322Z,"10km NW of The Geysers, CA",earthquake,2.78,6.68,0.18,8.0,automatic,nc,nc
2023-04-07T01:53:17.520Z,51.8601666666667,-178.0645,-1.8,1.17,ml,5.0,178.0,,0.25,av,av91837991,2023-04-07T02:46:27.770Z,"98 km W of Adak, Alaska",earthquake,0.7,1.56,0.279662982683409,5.0,reviewed,av,av
2023-04-07T01:52:37.150Z,38.8175011,-122.7639999,1.57,0.43,md,8.0,187.0,0.01371,0.01,nc,nc73868295,2023-04-07T02:09:14.247Z,"4km W of Cobb, CA",earthquake,0.5,0.67,0.25,8.0,automatic,nc,nc
2023-04-07T01:31:55.580Z,38.2655,-112.4971667,4.8,0.8,md,13.0,243.0,0.1133,0.04,uu,uu60536531,2023-04-07T15:18:17.430Z,"12 km E of Beaver, Utah",earthquake,0.89,2.61,0.147,6.0,reviewed,uu,uu
2023-04-07T01:28:38.780Z,51.841,-178.0335,-0.92,1.5,ml,5.0,118.0,,0.28,av,av91837981,2023-04-07T01:46:48.790Z,"96 km W of Adak, Alaska",earthquake,0.7,3.87,0.172904155897295,5.0,reviewed,av,av
2023-04-07T01:23:52.000Z,37.3548333,-119.8253333,24.66,1.58,md,11.0,63.0,0.09164,0.13,nc,nc73868285,2023-04-07T09:42:17.082Z,"9km W of Ahwahnee, CA",earthquake,0.46,0.58,0.188,11.0,reviewed,nc,nc
2023-04-07T01:23:08.378Z,62.1215,-148.663,20.0,1.4,ml,,,,0.28,ak,ak0234gfv1md,2023-04-07T01:24:48.807Z,Central Alaska,earthquake,,1.3,,,automatic,ak,ak
2023-04-07T01:18:22.800Z,57.8924,-155.9387,9.9,1.8,ml,,,,0.43,ak,ak0234gfu05k,2023-04-07T01:20:01.285Z,"92 km ESE of Egegik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-07T01:17:54.530Z,19.1765003204346,-155.494827270508,34.0400009155273,2.29,ml,26.0,144.0,,0.150000006,hv,hv73358027,2023-04-07T01:23:33.070Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.8,1.05999994,0.88,5.0,automatic,hv,hv
2023-04-07T01:12:43.340Z,60.0431666666667,-153.0885,-3.0,-1.06,ml,4.0,176.0,,0.14,av,av91837961,2023-04-07T01:42:56.380Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.46,1.96,0.308737304514915,4.0,reviewed,av,av
2023-04-07T01:08:23.870Z,58.1805,-155.2765,1.7,-0.08,ml,7.0,153.0,,0.05,av,av91837956,2023-04-07T01:40:00.570Z,"83 km NW of Karluk, Alaska",earthquake,0.27,0.91,0.211728239484237,7.0,reviewed,av,av
2023-04-07T00:53:28.400Z,60.0235,-153.036,-0.87,-1.01,ml,5.0,151.0,,0.06,av,av91837936,2023-04-07T01:12:10.510Z,Southern Alaska,earthquake,0.28,2.15,0.224112230880721,4.0,reviewed,av,av
2023-04-07T00:52:41.990Z,18.458,-66.1076666666667,81.96,2.84,md,16.0,182.0,0.1499,0.38,pr,pr71402778,2023-04-07T01:41:48.851Z,"0 km SSW of San Juan, Puerto Rico",earthquake,2.33,1.39,0.0511396094119387,6.0,reviewed,pr,pr
2023-04-07T00:45:02.520Z,51.8585,-178.0615,-1.8,1.46,ml,4.0,177.0,,0.12,av,av91837931,2023-04-07T01:08:12.950Z,"98 km W of Adak, Alaska",earthquake,0.41,1.17,0.131767322598022,4.0,reviewed,av,av
2023-04-07T00:43:40.100Z,51.8641666666667,-178.1235,7.67,1.72,ml,4.0,233.0,,0.16,av,av91837926,2023-04-07T01:06:41.350Z,"102 km W of Adak, Alaska",earthquake,0.87,1.05,0.110031670397635,4.0,reviewed,av,av
2023-04-07T00:36:52.307Z,58.3827,-154.4245,79.3,1.5,ml,,,,0.49,ak,ak0234gfcgu0,2023-04-07T06:13:17.138Z,"90 km N of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-07T00:34:50.100Z,18.001,-66.801,15.98,2.63,md,6.0,182.0,0.07882,0.13,pr,pr71402768,2023-04-07T01:02:36.870Z,"2 km ENE of Indios, Puerto Rico",earthquake,0.62,1.14,0.0815586890920781,4.0,reviewed,pr,pr
2023-04-07T00:28:01.681Z,61.9634,-150.7918,16.5,1.6,ml,,,,0.26,ak,ak0234gfao2w,2023-04-07T00:29:35.381Z,"31 km E of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-07T00:26:41.340Z,58.1785,-155.295333333333,0.69,-0.51,ml,6.0,159.0,,0.03,av,av91837901,2023-04-07T00:44:44.750Z,"84 km NW of Karluk, Alaska",earthquake,0.22,1.13,0.117775717816939,6.0,reviewed,av,av
2023-04-07T00:24:09.740Z,17.9521666666667,-66.8831666666667,12.07,2.57,md,13.0,199.0,0.02306,0.31,pr,pr71402748,2023-04-07T00:53:33.830Z,Puerto Rico region,earthquake,1.43,0.67,0.206056859185266,8.0,reviewed,pr,pr
2023-04-07T00:24:05.780Z,45.76133333333333,-121.604,-1.03,1.4,ml,8.0,128.0,0.06006,0.4,uw,uw61916551,2023-04-07T19:00:41.190Z,"8 km NW of Hood River, Oregon",explosion,1.3,31.61,0.0387559762140646,2.0,reviewed,uw,uw
2023-04-07T00:19:37.320Z,17.9995,-66.8875,13.74,2.63,md,7.0,98.0,0.02555,0.12,pr,pr71402743,2023-04-07T02:04:49.294Z,"2 km SW of Palomas, Puerto Rico",earthquake,0.83,0.66,0.007399030161773,3.0,reviewed,pr,pr
2023-04-07T00:08:46.770Z,39.2146667,-123.5075,0.61,1.05,md,12.0,98.0,0.08702,0.14,nc,nc73868275,2023-04-07T06:27:48.527Z,"22km E of Navarro Head, CA",earthquake,0.28,1.04,0.281,12.0,reviewed,nc,nc
2023-04-07T00:05:51.400Z,44.8108333,-111.0801667,9.14,0.38,md,7.0,158.0,0.07369,0.12,uu,uu60536521,2023-04-07T14:37:43.910Z,"9 km ENE of Hebgen Lake Estates, Montana",earthquake,0.8,1.61,0.18,6.0,reviewed,uu,uu
